Amount_Requested,Application_Date,Loan_Title,Risk_Score,Debt_to_Income_Ratio,Zip_Code,State,Employment_Length,Policy_Code
2000.0,2016-04-02,major_purchase,,1.28%,207xx,MD,5 years,0.0
40000.0,2016-04-02,major_purchase,,22.79%,751xx,TX,< 1 year,0.0
7000.0,2016-04-02,debt_consolidation,,29.13%,481xx,MI,< 1 year,0.0
1000.0,2016-04-02,other,,3.2%,762xx,TX,< 1 year,0.0
25000.0,2016-04-02,major_purchase,,-1%,472xx,IN,< 1 year,0.0
7500.0,2016-04-02,medical,,36.17%,302xx,GA,5 years,0.0
100000.0,2016-04-02,Business Loan,,-1%,700xx,LA,< 1 year,0.0
25000.0,2016-04-02,debt_consolidation,,45.2%,553xx,MN,5 years,0.0
2000.0,2016-04-02,moving,,0.48%,336xx,FL,< 1 year,0.0
30000.0,2016-04-02,credit_card,,54.73%,197xx,DE,5 years,0.0
20000.0,2016-04-02,other,,10.75%,134xx,NY,< 1 year,0.0
5900.0,2016-04-02,car,,18.87%,971xx,OR,< 1 year,0.0
7000.0,2016-04-02,other,,30.08%,645xx,MO,< 1 year,0.0
8000.0,2016-04-02,major_purchase,,-1%,756xx,TX,< 1 year,0.0
15000.0,2016-04-02,other,,31.91%,319xx,GA,< 1 year,0.0
11500.0,2016-04-02,debt_consolidation,,40.49%,477xx,IN,< 1 year,0.0
20000.0,2016-04-02,debt_consolidation,,22.4%,313xx,GA,5 years,0.0
1000.0,2016-04-02,moving,,3.25%,800xx,CO,5 years,0.0
2000.0,2016-04-02,debt_consolidation,,12.59%,303xx,GA,< 1 year,0.0
5000.0,2016-04-02,medical,,12.72%,973xx,OR,< 1 year,0.0
14000.0,2016-04-02,major_purchase,,-1%,985xx,WA,< 1 year,0.0
10000.0,2016-04-02,car,,0.78%,907xx,CA,< 1 year,0.0
5000.0,2016-04-02,vacation,,14.91%,021xx,MA,< 1 year,0.0
3000.0,2016-04-02,debt_consolidation,,8.15%,028xx,RI,< 1 year,0.0
20000.0,2016-04-02,home_improvement,,24.68%,770xx,TX,< 1 year,0.0
20000.0,2016-04-02,credit_card,,23.8%,741xx,OK,< 1 year,0.0
18000.0,2016-04-02,other,,13.69%,788xx,TX,< 1 year,0.0
4000.0,2016-04-02,other,,6.61%,761xx,TX,< 1 year,0.0
3000.0,2016-04-02,other,,3.1%,790xx,TX,< 1 year,0.0
20000.0,2016-04-02,credit_card,,42.03%,957xx,CA,5 years,0.0
5000.0,2016-04-02,other,,23.29%,602xx,IL,< 1 year,0.0
2000.0,2016-04-02,credit_card,,15.54%,482xx,MI,5 years,0.0
5000.0,2016-04-02,medical,,31.87%,350xx,AL,< 1 year,0.0
25000.0,2016-04-02,debt_consolidation,,17.1%,320xx,FL,5 years,0.0
9000.0,2016-04-02,car,,25.53%,599xx,MT,< 1 year,0.0
20000.0,2016-04-02,credit_card,,30.77%,727xx,AR,< 1 year,0.0
7000.0,2016-04-02,debt_consolidation,,25.02%,604xx,IL,< 1 year,0.0
34000.0,2016-04-02,small_business,,11.81%,393xx,MS,< 1 year,0.0
4000.0,2016-04-02,credit_card,,8.94%,902xx,CA,5 years,0.0
2800.0,2016-04-02,medical,,7.2%,952xx,CA,< 1 year,0.0
3000.0,2016-04-02,other,,1.2%,804xx,CO,< 1 year,0.0
2500.0,2016-04-02,house,,17.51%,756xx,TX,5 years,0.0
4000.0,2016-04-02,debt_consolidation,,17.42%,330xx,FL,< 1 year,0.0
9000.0,2016-04-02,credit_card,,61.59%,957xx,CA,< 1 year,0.0
6000.0,2016-04-02,debt_consolidation,,19.89%,376xx,TN,< 1 year,0.0
15000.0,2016-04-02,debt_consolidation,,28.19%,765xx,TX,< 1 year,0.0
3000.0,2016-04-02,other,,20.21%,778xx,TX,5 years,0.0
35000.0,2016-04-02,credit_card,737.0,98.8%,301xx,GA,< 1 year,0.0
7000.0,2016-04-02,debt_consolidation,,16.69%,017xx,MA,< 1 year,0.0
1500.0,2016-04-02,other,,-1%,325xx,FL,< 1 year,0.0
10000.0,2016-04-02,debt_consolidation,,7.35%,082xx,NJ,< 1 year,0.0
10000.0,2016-04-02,debt_consolidation,,76.83%,327xx,FL,< 1 year,0.0
20000.0,2016-04-02,credit_card,,43.16%,346xx,FL,5 years,0.0
10000.0,2016-04-02,credit_card,,60.3%,606xx,IL,,0.0
13000.0,2016-04-02,credit_card,,34.56%,707xx,LA,< 1 year,0.0
1000.0,2016-04-02,other,,38.35%,746xx,OK,< 1 year,0.0
2000.0,2016-04-02,other,,11.9%,956xx,CA,5 years,0.0
5000.0,2016-04-02,debt_consolidation,,13.57%,958xx,CA,< 1 year,0.0
20000.0,2016-04-02,debt_consolidation,,10.8%,932xx,CA,< 1 year,0.0
2500.0,2016-04-02,other,,26.72%,436xx,OH,5 years,0.0
40000.0,2016-04-02,home_improvement,,9999%,334xx,FL,< 1 year,0.0
5000.0,2016-04-02,other,,108.19%,625xx,IL,5 years,0.0
25000.0,2016-04-02,debt_consolidation,,23.23%,890xx,NV,5 years,0.0
10000.0,2016-04-02,debt_consolidation,,23.4%,857xx,AZ,5 years,0.0
20000.0,2016-04-02,debt_consolidation,,47.02%,313xx,GA,5 years,0.0
20000.0,2016-04-02,debt_consolidation,,27.05%,175xx,PA,< 1 year,0.0
15000.0,2016-04-02,debt_consolidation,,13.38%,930xx,CA,< 1 year,0.0
20000.0,2016-04-02,debt_consolidation,,18.96%,800xx,CO,< 1 year,0.0
1200.0,2016-04-02,debt_consolidation,,15.32%,115xx,NY,< 1 year,0.0
25000.0,2016-04-02,debt_consolidation,,105.71%,734xx,OK,< 1 year,0.0
1000.0,2016-04-02,major_purchase,,-1%,325xx,FL,< 1 year,0.0
10000.0,2016-04-02,debt_consolidation,,-1%,082xx,NJ,< 1 year,0.0
10000.0,2016-04-02,house,,21.08%,751xx,TX,< 1 year,0.0
6000.0,2016-04-02,other,592.0,11.08%,850xx,AZ,< 1 year,0.0
9000.0,2016-04-02,major_purchase,,9.19%,806xx,CO,5 years,0.0
2000.0,2016-04-02,car,,0%,198xx,DE,< 1 year,0.0
10000.0,2016-04-02,other,,15.46%,782xx,TX,< 1 year,0.0
8000.0,2016-04-02,debt_consolidation,,1.91%,029xx,RI,< 1 year,0.0
40000.0,2016-04-02,Debt consolidation,,22.34%,894xx,NV,,0.0
5000.0,2016-04-02,other,,63.55%,386xx,MS,< 1 year,0.0
15000.0,2016-04-02,debt_consolidation,,43.64%,335xx,FL,< 1 year,0.0
5000.0,2016-04-02,debt_consolidation,,44.68%,373xx,TN,< 1 year,0.0
2000.0,2016-04-02,debt_consolidation,,3.12%,921xx,CA,< 1 year,0.0
3000.0,2016-04-02,major_purchase,,17.42%,401xx,KY,5 years,0.0
3000.0,2016-04-02,credit_card,,28.67%,782xx,TX,5 years,0.0
5000.0,2016-04-02,debt_consolidation,,4.31%,370xx,TN,5 years,0.0
3000.0,2016-04-02,other,,23.79%,802xx,CO,< 1 year,0.0
4700.0,2016-04-02,debt_consolidation,,20.14%,600xx,IL,< 1 year,0.0
35000.0,2016-04-02,debt_consolidation,,12.29%,891xx,NV,,0.0
40000.0,2016-04-02,debt_consolidation,,29.42%,279xx,NC,,0.0
25000.0,2016-04-02,home_improvement,,7.03%,179xx,PA,5 years,0.0
35000.0,2016-04-02,debt_consolidation,,14.7%,140xx,NY,< 1 year,0.0
3500.0,2016-04-02,debt_consolidation,,1.53%,553xx,MN,< 1 year,0.0
10000.0,2016-04-02,home_improvement,,18.4%,799xx,TX,< 1 year,0.0
10000.0,2016-04-02,small_business,,17.53%,917xx,CA,5 years,0.0
15000.0,2016-04-02,debt_consolidation,,40.53%,300xx,GA,< 1 year,0.0
20000.0,2016-04-02,debt_consolidation,,17.8%,553xx,MN,< 1 year,0.0
30000.0,2016-04-02,debt_consolidation,,9.82%,387xx,MS,< 1 year,0.0
15000.0,2016-04-02,Credit card refinancing,721.0,7.77%,309xx,GA,,0.0
30000.0,2016-04-02,credit_card,,8.66%,294xx,SC,< 1 year,0.0
7000.0,2016-04-02,credit_card,,19.69%,334xx,FL,5 years,0.0
10000.0,2016-04-02,debt_consolidation,,5.35%,982xx,WA,< 1 year,0.0
10000.0,2016-04-02,debt_consolidation,,21.33%,921xx,CA,< 1 year,0.0
18000.0,2016-04-02,debt_consolidation,,26.67%,917xx,CA,< 1 year,0.0
5000.0,2016-04-02,debt_consolidation,,445.57%,451xx,OH,< 1 year,0.0
1325.0,2016-04-02,vacation,,0%,935xx,CA,< 1 year,0.0
1175.0,2016-04-02,credit_card,,10.25%,333xx,FL,,0.0
10000.0,2016-04-02,small_business,,78.08%,086xx,NJ,< 1 year,0.0
7500.0,2016-04-02,debt_consolidation,,35.56%,553xx,MN,,0.0
10000.0,2016-04-02,debt_consolidation,,6.45%,282xx,NC,< 1 year,0.0
35000.0,2016-04-02,Major purchase,,1.02%,371xx,TN,10+ years,0.0
40000.0,2016-04-02,other,,10.75%,114xx,NY,< 1 year,0.0
5000.0,2016-04-02,debt_consolidation,,0.65%,021xx,MA,5 years,0.0
3000.0,2016-04-02,other,,38.05%,088xx,NJ,< 1 year,0.0
10000.0,2016-04-02,debt_consolidation,,71.74%,906xx,CA,< 1 year,0.0
5000.0,2016-04-02,credit_card,,7.22%,776xx,TX,< 1 year,0.0
30000.0,2016-04-02,debt_consolidation,,27.26%,331xx,FL,< 1 year,0.0
1500.0,2016-04-02,car,610.0,3.28%,739xx,OK,< 1 year,0.0
8000.0,2016-04-02,debt_consolidation,,25.94%,061xx,CT,< 1 year,0.0
5000.0,2016-04-02,debt_consolidation,,24.04%,992xx,WA,< 1 year,0.0
25000.0,2016-04-02,debt_consolidation,,74.21%,076xx,NJ,< 1 year,0.0
7500.0,2016-04-02,home_improvement,,16.01%,365xx,AL,< 1 year,0.0
2000.0,2016-04-02,medical,,23.14%,339xx,FL,< 1 year,0.0
8000.0,2016-04-02,Debt consolidation,,36.15%,300xx,GA,3 years,0.0
10000.0,2016-04-02,debt_consolidation,,49.65%,782xx,TX,< 1 year,0.0
19000.0,2016-04-02,debt_consolidation,,37.34%,974xx,OR,5 years,0.0
8000.0,2016-04-02,major_purchase,,4.29%,334xx,FL,< 1 year,0.0
1000.0,2016-04-02,major_purchase,,7.73%,940xx,CA,5 years,0.0
10000.0,2016-04-02,home_improvement,,24.16%,361xx,AL,< 1 year,0.0
6000.0,2016-04-02,major_purchase,,0%,142xx,NY,< 1 year,0.0
4200.0,2016-04-02,other,,1.34%,604xx,IL,5 years,0.0
7000.0,2016-04-02,debt_consolidation,,8.6%,490xx,MI,< 1 year,0.0
3000.0,2016-04-02,debt_consolidation,,-1%,272xx,NC,< 1 year,0.0
15000.0,2016-04-02,debt_consolidation,,54.44%,480xx,MI,,0.0
10000.0,2016-04-02,debt_consolidation,,15.79%,337xx,FL,< 1 year,0.0
5000.0,2016-04-02,debt_consolidation,,25.8%,951xx,CA,< 1 year,0.0
5500.0,2016-04-02,credit_card,,11.57%,720xx,AR,< 1 year,0.0
15000.0,2016-04-02,debt_consolidation,,50.78%,921xx,CA,< 1 year,0.0
40000.0,2016-04-02,other,,12.43%,720xx,AR,< 1 year,0.0
6000.0,2016-04-02,debt_consolidation,,2.9%,283xx,NC,< 1 year,0.0
5000.0,2016-04-02,debt_consolidation,,10.46%,146xx,NY,< 1 year,0.0
1000.0,2016-04-02,other,,-1%,366xx,AL,5 years,0.0
10000.0,2016-04-02,credit_card,579.0,9.72%,891xx,NV,< 1 year,0.0
10000.0,2016-04-02,debt_consolidation,,12.72%,974xx,OR,,0.0
10000.0,2016-04-02,major_purchase,,45.04%,802xx,CO,5 years,0.0
1200.0,2016-04-02,debt_consolidation,,6.6%,891xx,NV,< 1 year,0.0
25000.0,2016-04-02,debt_consolidation,,158.7%,443xx,OH,< 1 year,0.0
2000.0,2016-04-02,debt_consolidation,,40.18%,180xx,PA,5 years,0.0
20000.0,2016-04-02,debt_consolidation,,43.16%,448xx,OH,5 years,0.0
2000.0,2016-04-02,car,,24.08%,184xx,PA,< 1 year,0.0
6000.0,2016-04-02,credit_card,,3.7%,112xx,NY,< 1 year,0.0
5000.0,2016-04-02,debt_consolidation,,0%,238xx,VA,< 1 year,0.0
6000.0,2016-04-02,debt_consolidation,,26.93%,300xx,GA,< 1 year,0.0
2000.0,2016-04-02,car,557.0,58.17%,731xx,OK,< 1 year,0.0
10000.0,2016-04-02,debt_consolidation,556.0,29.18%,060xx,CT,< 1 year,0.0
10000.0,2016-04-02,other,,49.4%,082xx,NJ,< 1 year,0.0
14000.0,2016-04-02,credit_card,,11.54%,109xx,NY,5 years,0.0
3500.0,2016-04-02,debt_consolidation,,3%,260xx,WV,< 1 year,0.0
5000.0,2016-04-02,debt_consolidation,,5.84%,211xx,MD,< 1 year,0.0
30000.0,2016-04-02,credit_card,709.0,51.37%,996xx,AK,< 1 year,0.0
8000.0,2016-04-02,major_purchase,,42.4%,972xx,OR,< 1 year,0.0
4000.0,2016-04-02,credit_card,,11.11%,071xx,NJ,5 years,0.0
30000.0,2016-04-02,credit_card,,13.46%,070xx,NJ,< 1 year,0.0
10000.0,2016-04-02,credit_card,585.0,9.02%,112xx,NY,< 1 year,0.0
5000.0,2016-04-02,debt_consolidation,,34.81%,940xx,CA,< 1 year,0.0
7000.0,2016-04-02,credit_card,,12.21%,921xx,CA,5 years,0.0
5000.0,2016-04-02,vacation,,5.4%,701xx,LA,< 1 year,0.0
30000.0,2016-04-02,debt_consolidation,,40.56%,907xx,CA,< 1 year,0.0
35000.0,2016-04-02,debt_consolidation,,10.19%,762xx,TX,< 1 year,0.0
3000.0,2016-04-02,other,,-1%,535xx,WI,< 1 year,0.0
40000.0,2016-04-02,debt_consolidation,,-1%,954xx,CA,< 1 year,0.0
25000.0,2016-04-02,debt_consolidation,,10.53%,784xx,TX,< 1 year,0.0
15000.0,2016-04-02,debt_consolidation,,25.88%,913xx,CA,5 years,0.0
10000.0,2016-04-02,debt_consolidation,,77.57%,982xx,WA,< 1 year,0.0
20000.0,2016-04-02,debt_consolidation,,14.07%,071xx,NJ,< 1 year,0.0
15000.0,2016-04-02,credit_card,,29.82%,724xx,AR,5 years,0.0
28000.0,2016-04-02,debt_consolidation,,123.13%,759xx,TX,,0.0
1000.0,2016-04-02,other,,0%,850xx,AZ,5 years,0.0
15000.0,2016-04-02,debt_consolidation,,7.92%,784xx,TX,< 1 year,0.0
5000.0,2016-04-02,other,,10.7%,554xx,MN,< 1 year,0.0
15000.0,2016-04-02,small_business,,12.6%,100xx,NY,,0.0
5000.0,2016-04-02,debt_consolidation,556.0,24.1%,463xx,IN,< 1 year,0.0
15000.0,2016-04-02,debt_consolidation,,8.25%,967xx,HI,< 1 year,0.0
30000.0,2016-04-02,major_purchase,,1.51%,070xx,NJ,< 1 year,0.0
150000.0,2016-04-02,Business Loan,,-1%,354xx,AL,< 1 year,0.0
1000.0,2016-04-02,medical,,1.56%,900xx,CA,5 years,0.0
18000.0,2016-04-02,medical,,26.42%,750xx,TX,5 years,0.0
1500.0,2016-04-02,small_business,,24.34%,370xx,TN,< 1 year,0.0
1200.0,2016-04-02,debt_consolidation,,0.82%,140xx,NY,< 1 year,0.0
35000.0,2016-04-02,house,,0%,331xx,FL,5 years,0.0
18000.0,2016-04-02,Business Loan,,-1%,749xx,OK,< 1 year,0.0
40000.0,2016-04-02,debt_consolidation,,-1%,954xx,CA,< 1 year,0.0
2000.0,2016-04-02,other,,2.4%,946xx,CA,< 1 year,0.0
2000.0,2016-04-02,moving,,1.07%,571xx,SD,< 1 year,0.0
13000.0,2016-04-02,debt_consolidation,,1.86%,972xx,OR,< 1 year,0.0
20000.0,2016-04-02,debt_consolidation,,9.14%,926xx,CA,< 1 year,0.0
25000.0,2016-04-02,debt_consolidation,,50.92%,028xx,RI,5 years,0.0
22000.0,2016-04-02,home_improvement,,357.89%,481xx,MI,< 1 year,0.0
20000.0,2016-04-02,major_purchase,,0%,891xx,NV,< 1 year,0.0
15000.0,2016-04-02,debt_consolidation,,33.61%,358xx,AL,< 1 year,0.0
3000.0,2016-04-02,debt_consolidation,,-1%,294xx,SC,< 1 year,0.0
6000.0,2016-04-02,major_purchase,,1.91%,112xx,NY,< 1 year,0.0
8000.0,2016-04-02,medical,,0%,125xx,NY,< 1 year,0.0
40000.0,2016-04-02,credit_card,613.0,51.19%,302xx,GA,< 1 year,0.0
35000.0,2016-04-02,other,643.0,47.94%,779xx,TX,< 1 year,0.0
8000.0,2016-04-02,house,,8.46%,064xx,CT,5 years,0.0
15000.0,2016-04-02,debt_consolidation,,51.91%,330xx,FL,< 1 year,0.0
30000.0,2016-04-02,major_purchase,,0.66%,342xx,FL,< 1 year,0.0
9000.0,2016-04-02,major_purchase,,6.61%,342xx,FL,5 years,0.0
5000.0,2016-04-02,car,,13.89%,802xx,CO,< 1 year,0.0
12000.0,2016-04-02,house,,27.32%,113xx,NY,< 1 year,0.0
6000.0,2016-04-02,car,,10.8%,913xx,CA,< 1 year,0.0
2000.0,2016-04-02,other,,0.86%,606xx,IL,5 years,0.0
20000.0,2016-04-02,Credit card refinancing,651.0,15.63%,112xx,NY,7 years,0.0
1000.0,2016-04-02,other,,-1%,293xx,SC,< 1 year,0.0
10000.0,2016-04-02,debt_consolidation,586.0,23.16%,850xx,AZ,< 1 year,0.0
23000.0,2016-04-02,major_purchase,,56.57%,794xx,TX,< 1 year,0.0
40000.0,2016-04-02,debt_consolidation,,-1%,070xx,NJ,< 1 year,0.0
35000.0,2016-04-02,home_improvement,,42.14%,923xx,CA,< 1 year,0.0
7500.0,2016-04-02,credit_card,654.0,28.15%,347xx,FL,< 1 year,0.0
6000.0,2016-04-02,debt_consolidation,,30.15%,305xx,GA,< 1 year,0.0
6000.0,2016-04-02,debt_consolidation,,11.65%,875xx,NM,< 1 year,0.0
5000.0,2016-04-02,credit_card,,16.9%,232xx,VA,< 1 year,0.0
1500.0,2016-04-02,home_improvement,,-1%,380xx,TN,< 1 year,0.0
4000.0,2016-04-02,debt_consolidation,,3.17%,234xx,VA,5 years,0.0
10000.0,2016-04-02,debt_consolidation,,57.55%,296xx,SC,< 1 year,0.0
25000.0,2016-04-02,house,,31.94%,119xx,NY,< 1 year,0.0
7500.0,2016-04-02,Other,,6.09%,471xx,IN,1 year,0.0
2500.0,2016-04-02,debt_consolidation,,11.65%,381xx,TN,< 1 year,0.0
40000.0,2016-04-02,house,,12.4%,088xx,NJ,< 1 year,0.0
30000.0,2016-04-02,other,,25.97%,935xx,CA,5 years,0.0
9500.0,2016-04-02,credit_card,,66.22%,217xx,MD,5 years,0.0
2000.0,2016-04-02,debt_consolidation,,23.76%,070xx,NJ,< 1 year,0.0
14000.0,2016-04-02,other,,75.16%,881xx,NM,5 years,0.0
19000.0,2016-04-02,debt_consolidation,,35.01%,806xx,CO,< 1 year,0.0
25000.0,2016-04-02,credit_card,682.0,24.15%,891xx,NV,< 1 year,0.0
10000.0,2016-04-02,Major purchase,,13.07%,103xx,NY,3 years,0.0
5000.0,2016-04-02,other,,28.97%,279xx,NC,< 1 year,0.0
7500.0,2016-04-02,car,,13.51%,288xx,NC,< 1 year,0.0
5000.0,2016-04-02,major_purchase,,25.39%,283xx,NC,< 1 year,0.0
12000.0,2016-04-02,medical,,33.03%,730xx,OK,< 1 year,0.0
5000.0,2016-04-02,debt_consolidation,,16.93%,212xx,MD,,0.0
10000.0,2016-04-02,debt_consolidation,,15.26%,317xx,GA,< 1 year,0.0
30000.0,2016-04-02,small_business,,3.2%,021xx,MA,5 years,0.0
16000.0,2016-04-02,home_improvement,,39.04%,757xx,TX,5 years,0.0
5000.0,2016-04-02,moving,,47.94%,341xx,FL,< 1 year,0.0
25000.0,2016-04-02,house,,25.2%,553xx,MN,< 1 year,0.0
25000.0,2016-04-02,debt_consolidation,,98.32%,700xx,LA,,0.0
20000.0,2016-04-02,debt_consolidation,,33.1%,286xx,NC,< 1 year,0.0
10000.0,2016-04-02,home_improvement,,3.38%,301xx,GA,5 years,0.0
3000.0,2016-04-02,other,,-1%,330xx,FL,5 years,0.0
3000.0,2016-04-02,major_purchase,,-1%,551xx,MN,< 1 year,0.0
5000.0,2016-04-02,major_purchase,,8.24%,537xx,WI,< 1 year,0.0
30000.0,2016-04-02,debt_consolidation,,2140.99%,070xx,NJ,< 1 year,0.0
2500.0,2016-04-02,major_purchase,,8.89%,400xx,KY,< 1 year,0.0
16000.0,2016-04-02,debt_consolidation,,10.68%,945xx,CA,< 1 year,0.0
5000.0,2016-04-02,major_purchase,,1.25%,810xx,CO,< 1 year,0.0
10000.0,2016-04-02,debt_consolidation,,15.78%,290xx,SC,< 1 year,0.0
20000.0,2016-04-02,debt_consolidation,,41.14%,785xx,TX,,0.0
30000.0,2016-04-02,debt_consolidation,,45.8%,727xx,AR,< 1 year,0.0
5000.0,2016-04-02,other,,27.76%,448xx,OH,,0.0
2000.0,2016-04-02,debt_consolidation,,12.31%,688xx,NE,< 1 year,0.0
2000.0,2016-04-02,other,,8.89%,400xx,KY,< 1 year,0.0
5000.0,2016-04-02,Other,,11.8%,530xx,WI,,0.0
1000.0,2016-04-02,other,,40.96%,335xx,FL,< 1 year,0.0
1000.0,2016-04-02,vacation,,61.22%,813xx,CO,,0.0
5550.0,2016-04-02,debt_consolidation,,0.76%,953xx,CA,5 years,0.0
2000.0,2016-04-02,debt_consolidation,,-1%,017xx,MA,5 years,0.0
1500.0,2016-04-02,other,523.0,182%,176xx,PA,< 1 year,0.0
3500.0,2016-04-02,credit_card,,20.93%,902xx,CA,5 years,0.0
8000.0,2016-04-02,house,,11.48%,290xx,SC,< 1 year,0.0
5000.0,2016-04-02,other,,7.38%,341xx,FL,< 1 year,0.0
15000.0,2016-04-02,debt_consolidation,,76.88%,395xx,MS,< 1 year,0.0
1000.0,2016-04-02,vacation,,1.87%,212xx,MD,< 1 year,0.0
20000.0,2016-04-02,Debt consolidation,631.0,6.52%,107xx,NY,4 years,0.0
20000.0,2016-04-02,debt_consolidation,,17.21%,331xx,FL,5 years,0.0
13000.0,2016-04-02,debt_consolidation,,11.66%,530xx,WI,5 years,0.0
5000.0,2016-04-02,small_business,,1.09%,743xx,OK,5 years,0.0
12000.0,2016-04-02,debt_consolidation,,18.92%,379xx,TN,< 1 year,0.0
40000.0,2016-04-02,debt_consolidation,,3.46%,713xx,LA,< 1 year,0.0
5000.0,2016-04-02,credit_card,,9.68%,857xx,AZ,5 years,0.0
30000.0,2016-04-02,other,,300%,446xx,OH,< 1 year,0.0
7000.0,2016-04-02,debt_consolidation,,8.53%,903xx,CA,< 1 year,0.0
3500.0,2016-04-02,other,,0%,483xx,MI,5 years,0.0
7500.0,2016-04-02,debt_consolidation,,6.11%,995xx,AK,< 1 year,0.0
5000.0,2016-04-02,debt_consolidation,,14.52%,770xx,TX,< 1 year,0.0
9000.0,2016-04-02,debt_consolidation,,-1%,924xx,CA,< 1 year,0.0
6000.0,2016-04-02,Other,,7.93%,956xx,CA,2 years,0.0
8000.0,2016-04-02,major_purchase,,2.55%,855xx,AZ,< 1 year,0.0
35000.0,2016-04-02,debt_consolidation,,54.38%,551xx,MN,< 1 year,0.0
25000.0,2016-04-02,home_improvement,,-1%,741xx,OK,< 1 year,0.0
6000.0,2016-04-02,Debt consolidation,,46.35%,113xx,NY,3 years,0.0
5000.0,2016-04-02,other,,-1%,331xx,FL,< 1 year,0.0
15000.0,2016-04-02,debt_consolidation,,40.98%,880xx,NM,< 1 year,0.0
10000.0,2016-04-02,major_purchase,,6.79%,104xx,NY,< 1 year,0.0
8000.0,2016-04-02,Medical expenses,,14.04%,070xx,NJ,2 years,0.0
25000.0,2016-04-02,debt_consolidation,,16.95%,131xx,NY,,0.0
22000.0,2016-04-02,Credit card refinancing,,10.6%,600xx,IL,< 1 year,0.0
1300.0,2016-04-02,other,,67.4%,238xx,VA,5 years,0.0
1000.0,2016-04-02,moving,,16.54%,292xx,SC,5 years,0.0
30000.0,2016-04-02,debt_consolidation,,44.35%,281xx,NC,< 1 year,0.0
20000.0,2016-04-02,debt_consolidation,,42.46%,286xx,NC,< 1 year,0.0
20000.0,2016-04-02,debt_consolidation,,18.89%,620xx,IL,< 1 year,0.0
4000.0,2016-04-02,debt_consolidation,,136.09%,376xx,TN,< 1 year,0.0
20000.0,2016-04-02,debt_consolidation,,34.08%,363xx,AL,5 years,0.0
35000.0,2016-04-02,vacation,,5.8%,339xx,FL,5 years,0.0
30000.0,2016-04-02,debt_consolidation,,7.17%,481xx,MI,< 1 year,0.0
15000.0,2016-04-02,credit_card,,21.93%,076xx,NJ,5 years,0.0
20000.0,2016-04-02,credit_card,,90.84%,073xx,NJ,< 1 year,0.0
1000.0,2016-04-02,moving,,33.84%,296xx,SC,5 years,0.0
5300.0,2016-04-02,debt_consolidation,,16.53%,403xx,KY,< 1 year,0.0
2000.0,2016-04-02,other,,78.31%,283xx,NC,< 1 year,0.0
20000.0,2016-04-02,credit_card,,91.6%,850xx,AZ,< 1 year,0.0
7700.0,2016-04-02,car,,7.24%,334xx,FL,< 1 year,0.0
75000.0,2016-04-02,Business Loan,,-1%,488xx,MI,< 1 year,0.0
1000.0,2016-04-02,medical,,2.04%,367xx,AL,< 1 year,0.0
17000.0,2016-04-02,credit_card,,8.01%,805xx,CO,5 years,0.0
1000.0,2016-04-02,other,,76.96%,068xx,CT,5 years,0.0
5000.0,2016-04-02,home_improvement,,2.27%,316xx,GA,< 1 year,0.0
6000.0,2016-04-02,debt_consolidation,,28.57%,131xx,NY,< 1 year,0.0
40000.0,2016-04-02,debt_consolidation,,39.49%,633xx,MO,< 1 year,0.0
20000.0,2016-04-02,debt_consolidation,,16.54%,951xx,CA,< 1 year,0.0
25000.0,2016-04-02,debt_consolidation,,14.73%,711xx,LA,< 1 year,0.0
20000.0,2016-04-02,major_purchase,,13.95%,320xx,FL,,0.0
2000.0,2016-04-02,major_purchase,,2.53%,891xx,NV,5 years,0.0
6000.0,2016-04-02,debt_consolidation,,9.24%,941xx,CA,< 1 year,0.0
10000.0,2016-04-02,debt_consolidation,,24%,197xx,DE,5 years,0.0
25000.0,2016-04-02,car,,9.36%,967xx,HI,< 1 year,0.0
15000.0,2016-04-02,credit_card,,46.36%,805xx,CO,5 years,0.0
5000.0,2016-04-02,debt_consolidation,,31.6%,467xx,IN,< 1 year,0.0
25000.0,2016-04-02,home_improvement,,-1%,740xx,OK,< 1 year,0.0
8150.0,2016-04-02,debt_consolidation,,1559.04%,316xx,GA,< 1 year,0.0
15000.0,2016-04-02,debt_consolidation,,36.29%,735xx,OK,,0.0
6500.0,2016-04-02,debt_consolidation,,35.56%,863xx,AZ,< 1 year,0.0
5000.0,2016-04-02,major_purchase,,7.48%,752xx,TX,< 1 year,0.0
30000.0,2016-04-02,house,,25.68%,606xx,IL,5 years,0.0
9000.0,2016-04-02,Debt consolidation,693.0,35.77%,871xx,NM,10+ years,0.0
15000.0,2016-04-02,Credit card refinancing,,11.33%,836xx,ID,,0.0
18600.0,2016-04-02,debt_consolidation,,13.84%,300xx,GA,< 1 year,0.0
12650.0,2016-04-02,debt_consolidation,,15.15%,840xx,UT,< 1 year,0.0
2000.0,2016-04-02,medical,,12.07%,085xx,NJ,< 1 year,0.0
30000.0,2016-04-02,debt_consolidation,,63.84%,190xx,PA,< 1 year,0.0
3000.0,2016-04-02,other,,1.02%,100xx,NY,< 1 year,0.0
25000.0,2016-04-02,debt_consolidation,,49.68%,220xx,VA,< 1 year,0.0
10000.0,2016-04-02,major_purchase,,0.67%,954xx,CA,< 1 year,0.0
40000.0,2016-04-02,debt_consolidation,,17.56%,740xx,OK,< 1 year,0.0
17875.0,2016-04-02,debt_consolidation,627.0,16.17%,983xx,WA,< 1 year,0.0
